block,txIndex,logIndex,sender,amount0,amount1,sqrtPriceX96,liquidity,tick,fee
57179549,6,17,0x6c440fe2425289bda3f924e5ab93cb7d6830d9cc,200412378451568,-505489,3980527801377222046604651,11496435052607,-197984,100
57179550,8,19,0xa6563baa758a7c39960a339750c89663aadf9fd2,-27220227440640,68694,3980054393791004898248616,11496435052607,-197986,100
57179568,8,16,0x389ea62455975d38ee210be146a9262b768ddebf,-178738261206141,450664,3976948612206746608336896,11496250518486,-198002,100
57179625,6,6,0x389ea62455975d38ee210be146a9262b768ddebf,-172280403422968,433717,3973959583604659575586816,11496250518486,-198017,100
57179774,33,127,0x389ea62455975d38ee210be146a9262b768ddebf,-248163136894906,623607,3969661894453525175336960,11496250518486,-198039,100
57180045,12,20,0x389ea62455975d38ee210be146a9262b768ddebf,-178436993109591,447560,3966577463021072751263744,11496250518486,-198054,100
57180187,29,100,0x389ea62455975d38ee210be146a9262b768ddebf,-179696061330791,450016,3963476107826876972531712,11496250518486,-198070,100
57180334,5,5,0x389ea62455975d38ee210be146a9262b768ddebf,182598083910009,-457382,3966627903974742746464256,11496250518486,-198054,100
57180549,21,60,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,244861898120403,-614487,3970862302199070210850076,11496250518486,-198032,100
57180805,3,5,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,318875700212,-802,3970867822412645226379379,11496250518486,-198032,100
57180856,19,59,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,246024972523299,-618730,3975131460330016198500019,11496250518486,-198011,100
57180950,9,19,0x389ea62455975d38ee210be146a9262b768ddebf,-169049703648217,425201,3972201121063898479329280,11496250518486,-198026,100
57180984,7,5,0x389ea62455975d38ee210be146a9262b768ddebf,-183821594653892,461645,3969019622214641706336256,11496250518486,-198042,100
57181298,5,7,0x389ea62455975d38ee210be146a9262b768ddebf,-172773117488113,433224,3966033987904551520305152,11496250518486,-198057,100
57181902,4,2,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,-100000000000000,250450,3964307972835044078894989,11496250518486,-198066,100
57181955,8,16,0x389ea62455975d38ee210be146a9262b768ddebf,165884653178537,-415662,3967172275139460644995072,11496250518486,-198051,100
57182765,7,14,0x389ea62455975d38ee210be146a9262b768ddebf,-165501574478777,414618,3964314868189015215964160,11496250518486,-198065,100
57183001,5,10,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,6920032183227,-17328,3964434272958554191071169,11496250518486,-198065,100
57183293,8,15,0x389ea62455975d38ee210be146a9262b768ddebf,-179976479346384,450231,3961331436255636285816832,11496250518486,-198081,100
57183319,11,20,0x389ea62455975d38ee210be146a9262b768ddebf,-175504234074073,438365,3958310375988331842371584,11496250518486,-198096,100
57183338,8,21,0x389ea62455975d38ee210be146a9262b768ddebf,-164997402408375,411512,3955474375555447454171136,11496250518486,-198110,100
57183520,8,11,0x389ea62455975d38ee210be146a9262b768ddebf,-171285289087475,426571,3952534593831440163536896,11496250518486,-198125,100
57183675,7,9,0x6c440fe2425289bda3f924e5ab93cb7d6830d9cc,208576060832281,-519629,3956115337912171553885204,11496250518486,-198107,100
57183752,5,7,0x389ea62455975d38ee210be146a9262b768ddebf,-169255125358733,421655,3953209433247829259714560,11496250518486,-198122,100
57183916,4,4,0x389ea62455975d38ee210be146a9262b768ddebf,-166222229410175,413497,3950359751641196602064896,11496250518486,-198136,100
57183947,18,63,0x389ea62455975d38ee210be146a9262b768ddebf,-215137445529383,534295,3946677571184796865921024,11496250518486,-198155,100
57184052,22,27,0x389ea62455975d38ee210be146a9262b768ddebf,-166664839914363,413229,3943829737910266767605760,11496250518486,-198169,100
57184371,16,34,0x389ea62455975d38ee210be146a9262b768ddebf,-186511315324086,461730,3940647653376787505741824,11496250518486,-198185,100
57184509,29,92,0x389ea62455975d38ee210be146a9262b768ddebf,-179584200516891,443877,3937588601548040338145280,11496250518486,-198201,100
57184523,37,189,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,-249249469073345,614928,3933350727746906525695607,11496250518486,-198222,100
57184524,79,406,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,-249830241273111,615033,3929112027268622348278363,11494586345489,-198244,100
57184547,11,10,0x389ea62455975d38ee210be146a9262b768ddebf,170841578962337,-420522,3932009912776360315584512,11496250518486,-198229,100
57184611,6,4,0x389ea62455975d38ee210be146a9262b768ddebf,-164298295231889,404344,3929223229386728061009920,11494586345489,-198243,100
57184628,10,19,0x389ea62455975d38ee210be146a9262b768ddebf,-175133314862337,430379,3926256774095958731390976,11494586345489,-198258,100
57184642,44,233,0x389ea62455975d38ee210be146a9262b768ddebf,-327722846624538,803615,3920717732433060266246144,11494586345489,-198287,100
57184670,8,12,0x389ea62455975d38ee210be146a9262b768ddebf,184060078466127,-451150,3923827028685716969226240,11494586345489,-198271,100
57184683,4,4,0x389ea62455975d38ee210be146a9262b768ddebf,183809441450871,-451250,3926937016410075908014080,11494586345489,-198255,100
57184751,16,51,0x389ea62455975d38ee210be146a9262b768ddebf,169613794598033,-417036,3929811190777043960725504,11496250518486,-198240,100
57184906,10,20,0x389ea62455975d38ee210be146a9262b768ddebf,170093024397428,-418826,3932697300950386716180480,11496250518486,-198226,100
57184951,13,29,0x389ea62455975d38ee210be146a9262b768ddebf,-175467459599129,431961,3929720356596171208130560,11494586345489,-198241,100
57185137,7,16,0xa6563baa758a7c39960a339750c89663aadf9fd2,-195275748343808,479958,3926412173923265634397542,11494586345489,-198258,100
57185167,8,24,0xa6563baa758a7c39960a339750c89663aadf9fd2,-222338831941632,545492,3922652288089401107098104,11494586345489,-198277,100
57185317,4,2,0xa6563baa758a7c39960a339750c89663aadf9fd2,-200106039377920,490053,3919274523865528786260390,11494586345489,-198294,100
57185472,7,23,0xa6563baa758a7c39960a339750c89663aadf9fd2,-171339702009856,418935,3916386951184745706624572,11494586345489,-198309,100
57185662,13,27,0x389ea62455975d38ee210be146a9262b768ddebf,172774155088971,-422531,3919299007970695515734016,11494586345489,-198294,100
57185725,4,2,0x389ea62455975d38ee210be146a9262b768ddebf,-165009191041526,403472,3916518012390446800568320,11494586345489,-198308,100
57185840,25,110,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,-245760000000000,599860,3912383385068599646018393,11494586345489,-198329,100
57185902,26,94,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,-252565442067074,615153,3908143349932166118658853,11494586345489,-198351,100
57185911,25,125,0x2cc4fcb2eb6f02f22ec0fb62ce74859cb4ba3546,-343252860075093,833898,3902395577326196604335753,11494586345489,-198380,100
57185936,22,88,0x389ea62455975d38ee210be146a9262b768ddebf,-316272926054911,766184,3897114529335161089163264,11494586345489,-198407,100
57185953,44,222,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,-254476134272388,614976,3892875714904966868457746,11494586345489,-198429,100
57185970,23,112,0x389ea62455975d38ee210be146a9262b768ddebf,-340095293050219,819800,3887225115887960808488960,11494586345489,-198458,100
57185976,13,19,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,103796785611797,-250000,3888948106113901008303037,11494586345489,-198449,100
57185978,21,87,0x389ea62455975d38ee210be146a9262b768ddebf,165000640030362,-397870,3891690204968685521600512,11494586345489,-198435,100
57185981,15,64,0x389ea62455975d38ee210be146a9262b768ddebf,186642458773083,-450733,3894796627753391439740928,11494586345489,-198419,100
57185992,18,31,0x389ea62455975d38ee210be146a9262b768ddebf,178545936825751,-431854,3897772939114304661094400,11494586345489,-198404,100
57186026,19,31,0x389ea62455975d38ee210be146a9262b768ddebf,-190892289735373,461598,3894591303415994752434176,11494586345489,-198420,100
57186042,20,47,0x389ea62455975d38ee210be146a9262b768ddebf,200782022977408,-485631,3897938249678379160698880,11494586345489,-198403,100
57186109,32,85,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,287062547314580,-695770,3902733457677175801291059,11494586345489,-198379,100
57186124,36,107,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,226813813050196,-550954,3906530598386327370151305,11494586345489,-198359,100
57186321,20,53,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,252414206057125,-614401,3910765017242564094560723,11494586345489,-198337,100
57186530,4,7,0x2411b1e3cc0840aff6b3a28d8bf237855009efa4,-116300493837474,283195,3908813053178017100315908,11494586345489,-198347,100
57186721,4,4,0x2411b1e3cc0840aff6b3a28d8bf237855009efa4,147734142665043,-359858,3911293176154039964414945,11494586345489,-198335,100
57186783,14,60,0x2411b1e3cc0840aff6b3a28d8bf237855009efa4,96530899329613,-235382,3912915412963534467146184,11494586345489,-198327,100
57187812,8,17,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,204992918982877,-500505,3916364860418449786938098,11494586345489,-198309,100
57188083,14,37,0x389ea62455975d38ee210be146a9262b768ddebf,-172645005667122,421497,3913459622795516154216448,11494586345489,-198324,100
57188331,5,10,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,-34071189047504,83108,3912886788425289379034336,11494586345489,-198327,100
57188940,10,20,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,205012287301053,-500545,3916336511586211456260531,11494586345489,-198309,100
57189583,4,2,0xa6563baa758a7c39960a339750c89663aadf9fd2,-32338871123968,78999,3915791998765945441253134,11494586345489,-198312,100
57190308,8,13,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,-61440294632442,150029,3914757901353773895146898,11494586345489,-198317,100
57190685,4,4,0x2411b1e3cc0840aff6b3a28d8bf237855009efa4,-121142176149571,295581,3912720564924236420594463,11494586345489,-198327,100
57190789,6,11,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,-34056580435684,83041,3912148192361570953516712,11494586345489,-198330,100
57190879,7,9,0x6c440fe2425289bda3f924e5ab93cb7d6830d9cc,211713396356476,-516724,3915709431709573653460061,11494586345489,-198312,100
57191816,4,2,0xa6563baa758a7c39960a339750c89663aadf9fd2,-30019332448256,73310,3915204131433460575031430,11494586345489,-198315,100
57192307,6,23,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,-61440310028420,149984,3914170344190546623920660,11494586345489,-198320,100
57192818,4,5,0x389ea62455975d38ee210be146a9262b768ddebf,-163740233477087,399325,3911417935072067516891136,11494586345489,-198334,100
57192836,13,46,0x389ea62455975d38ee210be146a9262b768ddebf,-188232140134824,458362,3908258605494701339443200,11494586345489,-198350,100
57193664,7,13,0x389ea62455975d38ee210be146a9262b768ddebf,-167060281854223,406186,3905458900886454248931328,11494586345489,-198365,100
57193937,10,39,0x2411b1e3cc0840aff6b3a28d8bf237855009efa4,-125031300581897,303618,3903366168227510308188651,11494586345489,-198375,100
57193955,5,7,0xa6563baa758a7c39960a339750c89663aadf9fd2,-164320558972928,398531,3900619233165543317600977,11494586345489,-198389,100
57194178,4,2,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,-10000000000000,24235,3900452188675799061984673,11494586345489,-198390,100
57194544,8,14,0x389ea62455975d38ee210be146a9262b768ddebf,-169489735828477,410445,3897623130728471101177856,11494586345489,-198405,100
57194723,9,13,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,94082206525201,-227809,3899193165093036016880035,11494586345489,-198397,100
57194912,5,6,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,205315407473133,-497780,3902623843861541730065195,11494586345489,-198379,100
57195363,9,18,0x6c440fe2425289bda3f924e5ab93cb7d6830d9cc,182901520348229,-444177,3905685090366301297317222,11494586345489,-198363,100
57195798,10,33,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,252523608756746,-614401,3909919511977555193815209,11494586345489,-198342,100
57196931,10,17,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,77463479470375,-188740,3911220292917406950177562,11494586345489,-198335,100
57198033,3,1,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,-100000000000000,243576,3909541404889440370267088,11494586345489,-198344,100
57198526,8,18,0x389ea62455975d38ee210be146a9262b768ddebf,-164321821929662,399795,3906785753396361681698816,11494586345489,-198358,100
57198791,5,10,0x972655facb8df3cdf40395e4262f874f81674d46,41090299147988,-99940,3907474535927727634963825,11494586345489,-198354,100
57199331,7,8,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,127371283527723,-310019,3909611160982946381722249,11494586345489,-198343,100
57200073,6,10,0x2411b1e3cc0840aff6b3a28d8bf237855009efa4,-128031188715439,311560,3907463686896362008668648,11494586345489,-198354,100
57200870,4,7,0x972655facb8df3cdf40395e4262f874f81674d46,-240000000000000,583111,3903444503354844158038018,11494586345489,-198375,100
57201195,4,7,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,51885263509418,-125986,3904312791174555588345763,11494586345489,-198371,100
57201674,3,1,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,-100000000000000,242717,3902639826720513165082916,11494586345489,-198379,100
57204391,9,22,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,205008202820496,-497915,3906071429104141512705736,11494586345489,-198362,100
57204999,8,13,0x2411b1e3cc0840aff6b3a28d8bf237855009efa4,-127805776192188,310449,3903931612751894651651308,11494586345489,-198372,100
57205440,4,7,0x8a952f7e246439773114da6b9fce3d7cc5cd0de0,-62173191047450,150900,3902891511841426100188384,11494586345489,-198378,100
57205510,6,14,0x8a952f7e246439773114da6b9fce3d7cc5cd0de0,24479779788807,-59418,3903301011080904451833255,11494586345489,-198376,100
57205658,4,7,0x8a952f7e246439773114da6b9fce3d7cc5cd0de0,-87266262882310,211712,3901841754328372192275147,11494586345489,-198383,100
57205758,6,7,0x8a952f7e246439773114da6b9fce3d7cc5cd0de0,86679089731577,-210331,3903291333801133699464290,11494586345489,-198376,100
57206050,6,6,0x389ea62455975d38ee210be146a9262b768ddebf,-165555131729047,401507,3900523881186730851696640,11494586345489,-198390,100
57206933,5,13,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,253217209568986,-614462,3904758725346604751565395,11494586345489,-198368,100
57207690,8,5,0x2411b1e3cc0840aff6b3a28d8bf237855009efa4,184258649706492,-447965,3907846080612968308441589,11494586345489,-198352,100
57208395,12,27,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,252244371804313,-614401,3912080499192366639627649,11494586345489,-198331,100
57208700,6,7,0x8a952f7e246439773114da6b9fce3d7cc5cd0de0,63725732735069,-155431,3913151713527175574414158,11494586345489,-198325,100
57212852,3,5,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,8585589866760,-20948,3913296080084960622859425,11494586345489,-198325,100
57212955,3,5,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,8584956423082,-20948,3913440446642745671304692,11494586345489,-198324,100
57213020,4,6,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,8584323049504,-20948,3913584813200530719749959,11494586345489,-198323,100
57214543,10,27,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,204985015030852,-500657,3917035308338271685736586,11494586345489,-198305,100
57214973,5,7,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,28560002845225,-69825,3917516539387755405591048,11494586345489,-198303,100
57215422,3,1,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,-10000000000000,24445,3917348044536181461284459,11494586345489,-198304,100
57215890,5,3,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,-100000000000000,244340,3915663892855373929916728,11494586345489,-198312,100
57218582,5,7,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,18671666492981,-45616,3915978273522222048543470,11494586345489,-198311,100
57218886,8,8,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,-50000000000000,122110,3915136605483898971927639,11494586345489,-198315,100
57220005,6,11,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,8576886806749,-20948,3915280972041684020372906,11494586345489,-198314,100
57220451,3,5,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,8576254325975,-20948,3915425338599469068818173,11494586345489,-198314,100
57220679,4,6,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,16334284975883,-39900,3915700327770602623020722,11494586345489,-198312,100
57220727,8,17,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,8574417493629,-20948,3915844694328387671465989,11494586345489,-198312,100
57220943,3,5,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,8165680067642,-19950,3915982188913954448567263,11494586345489,-198311,100
57221656,4,4,0x389ea62455975d38ee210be146a9262b768ddebf,-186796271536900,455930,3912839621546576275570688,11494586345489,-198327,100
57221783,3,5,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,4089185442074,-9975,3912908368839359664121325,11494586345489,-198327,100
57222173,8,13,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,-71680145912136,174768,3911703754154662727063192,11494586345489,-198333,100
57222299,3,5,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,4091560573850,-9975,3911772501447446115613829,11494586345489,-198332,100
57222463,3,5,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,4091416762435,-9975,3911841248740229504164466,11494586345489,-198332,100
57222529,5,7,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,8182402120953,-19950,3911978743325796281265740,11494586345489,-198331,100
57222759,5,7,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,4090985373679,-9975,3912047490618579669816377,11494586345489,-198331,100
57222844,4,6,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,8590437235329,-20948,3912191857176364718261644,11494586345489,-198330,100
57222888,5,7,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,12271187783003,-29925,3912398099054714883913556,11494586345489,-198329,100
57223834,4,6,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,4090108432685,-9975,3912466846347498272464193,11494586345489,-198329,100
57223935,4,6,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,4089964697823,-9975,3912535593640281661014830,11494586345489,-198328,100
57224051,5,10,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,8588294032090,-20948,3912679960198066709460097,11494586345489,-198328,100
